# PackageID; Layer; Column; Row; TS; TS1; TS2; TriggerTS; TriggerID; ext. TS; ext. TS2; FIFO overflow
66	2	2	60	643	-1	66	23718652928	1290	23718653571	12447426	0
66	2	2	245	642	-1	99	23718652928	1290	23718653570	12447459	0
66	2	2	246	642	-1	102	23718652928	1290	23718653570	12447462	0
66	2	2	247	645	-1	110	23718652928	1290	23718653573	12447470	0
66	2	2	248	648	-1	122	23718652928	1290	23718653576	12447482	0
66	2	2	249	652	-1	100	23718652928	1290	23718653580	12447588	0
66	4	50	139	578	-1	87	23718652928	1290	23718652482	12448471	0
66	4	50	165	596	-1	96	23718652928	1290	23718654548	12448480	0
66	4	100	164	596	-1	105	23718652928	1290	23718654548	12448489	0
66	4	100	165	596	-1	102	23718652928	1290	23718654548	12448486	0
66	4	13	164	596	-1	82	23718663168	1295	23718654548	12458450	0
66	4	13	150	359	-1	119	23718663168	1295	23718664551	12458487	0
66	3	64	34	483	-1	14	23718673408	1300	23718673891	12467726	0
66	4	96	151	357	-1	26	23718673408	1300	23718664549	12467738	0
66	3	64	35	476	-1	33	23718673408	1300	23718673884	12467745	0
66	4	96	176	480	-1	33	23718673408	1300	23718673888	12467745	0
66	4	94	174	482	-1	30	23718673408	1300	23718673890	12467870	0
